___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 173   4  165.00  -83.00        0.9213
 174   4  167.00  -83.00        0.9213
 175   4  169.00  -83.00        0.9213
 176   4  171.00  -83.00        0.8673
 177   4  173.00  -83.00        0.8133
 178   4  175.00  -83.00        0.8133
 179   4  177.00  -83.00        0.8133
 180   4  179.00  -83.00        0.8133
   1   5 -179.00  -81.00        0.6408
   2   5 -177.00  -81.00        0.6408
   3   5 -175.00  -81.00        0.6408
   4   5 -173.00  -81.00        0.6408
   5   5 -171.00  -81.00        0.5998
   6   5 -169.00  -81.00        0.5589
   7   5 -167.00  -81.00        0.5589
   8   5 -165.00  -81.00        0.5589
   9   5 -163.00  -81.00        0.5589
  10   5 -161.00  -81.00        0.4246
  11   5 -159.00  -81.00        0.4246
  12   5 -157.00  -81.00        0.4246
  13   5 -155.00  -81.00        0.4246
  14   5 -153.00  -81.00        0.3167
  15   5 -151.00  -81.00        0.2088
  16   5 -149.00  -81.00        0.2088
  17   5 -147.00  -81.00        0.2088
  18   5 -145.00  -81.00        0.2088
  19   5 -143.00  -81.00       -0.0677
  20   5 -141.00  -81.00       -0.0677
  21   5 -139.00  -81.00       -0.0677
  22   5 -137.00  -81.00       -0.0677
  23   5 -135.00  -81.00       -0.1537
  24   5 -133.00  -81.00       -0.2396
  25   5 -131.00  -81.00       -0.2396
  26   5 -129.00  -81.00       -0.2396
  27   5 -127.00  -81.00       -0.2396
  28   5 -125.00  -81.00       -0.2366
  29   5 -123.00  -81.00       -0.2366
  30   5 -121.00  -81.00       -0.2366
  31   5 -119.00  -81.00       -0.2366
  32   5 -117.00  -81.00       -0.1922
  33   5 -115.00  -81.00       -0.1477
  34   5 -113.00  -81.00       -0.1477
  35   5 -111.00  -81.00       -0.1477
  36   5 -109.00  -81.00       -0.1477
  37   5 -107.00  -81.00       -0.0867
  38   5 -105.00  -81.00       -0.0867
  39   5 -103.00  -81.00       -0.0867
  40   5 -101.00  -81.00       -0.0867
  41   5  -99.00  -81.00       -0.1929
  42   5  -97.00  -81.00       -0.2991
  43   5  -95.00  -81.00       -0.2991
  44   5  -93.00  -81.00       -0.2991
  45   5  -91.00  -81.00       -0.2991
  46   5  -89.00  -81.00       -0.0996
  47   5  -87.00  -81.00       -0.0996
  48   5  -85.00  -81.00       -0.0996
  49   5  -83.00  -81.00       -0.0996
  50   5  -81.00  -81.00        0.0295
  51   5  -79.00  -81.00        0.1586
  52   5  -77.00  -81.00        0.1586
  53   5  -75.00  -81.00        0.1586
  54   5  -73.00  -81.00        0.1586
  55   5  -71.00  -81.00        0.7376
  56   5  -69.00  -81.00        0.7376
  57   5  -67.00  -81.00        0.7376
  58   5  -65.00  -81.00        0.7376
  59   5  -63.00  -81.00        0.9201
  60   5  -61.00  -81.00        1.1025
  61   5  -59.00  -81.00        1.1025
  62   5  -57.00  -81.00        1.1025
  63   5  -55.00  -81.00        1.1025
  64   5  -53.00  -81.00        1.3420
  65   5  -51.00  -81.00        1.3420
  66   5  -49.00  -81.00        1.3420
  67   5  -47.00  -81.00        1.3420
  68   5  -45.00  -81.00        1.4185
  69   5  -43.00  -81.00        1.4951
  70   5  -41.00  -81.00        1.4951
  71   5  -39.00  -81.00        1.4951
  72   5  -37.00  -81.00        1.4951
  73   5  -35.00  -81.00        1.6435
  74   5  -33.00  -81.00        1.6435
  75   5  -31.00  -81.00        1.6435
  76   5  -29.00  -81.00        1.6435
  77   5  -27.00  -81.00        1.7399
  78   5  -25.00  -81.00        1.8363
  79   5  -23.00  -81.00        1.8363
  80   5  -21.00  -81.00        1.8363
  81   5  -19.00  -81.00        1.8363
  82   5  -17.00  -81.00        1.8799
  83   5  -15.00  -81.00        1.8799
  84   5  -13.00  -81.00        1.8799
  85   5  -11.00  -81.00        1.8799
  86   5   -9.00  -81.00        1.8817
  87   5   -7.00  -81.00        1.8835
  88   5   -5.00  -81.00        1.8835
  89   5   -3.00  -81.00        1.8835
  90   5   -1.00  -81.00        1.8835
  91   5    1.00  -81.00        1.8555
  92   5    3.00  -81.00        1.8555
  93   5    5.00  -81.00        1.8555
  94   5    7.00  -81.00        1.8555
  95   5    9.00  -81.00        1.8016
  96   5   11.00  -81.00        1.7476
  97   5   13.00  -81.00        1.7476
  98   5   15.00  -81.00        1.7476
  99   5   17.00  -81.00        1.7476
 100   5   19.00  -81.00        1.7576
 101   5   21.00  -81.00        1.7576
 102   5   23.00  -81.00        1.7576
 103   5   25.00  -81.00        1.7576
 104   5   27.00  -81.00        1.8606
 105   5   29.00  -81.00        1.9636
 106   5   31.00  -81.00        1.9636
 107   5   33.00  -81.00        1.9636
 108   5   35.00  -81.00        1.9636
 109   5   37.00  -81.00        1.8629
 110   5   39.00  -81.00        1.8629
 111   5   41.00  -81.00        1.8629
 112   5   43.00  -81.00        1.8629
 113   5   45.00  -81.00        1.9110
 114   5   47.00  -81.00        1.9590
 115   5   49.00  -81.00        1.9590
 116   5   51.00  -81.00        1.9590
 117   5   53.00  -81.00        1.9590
 118   5   55.00  -81.00        2.0406
 119   5   57.00  -81.00        2.0406
 120   5   59.00  -81.00        2.0406
 121   5   61.00  -81.00        2.0406
 122   5   63.00  -81.00        2.0482
 123   5   65.00  -81.00        2.0558
 124   5   67.00  -81.00        2.0558
 125   5   69.00  -81.00        2.0558
 126   5   71.00  -81.00        2.0558
 127   5   73.00  -81.00        2.0654
 128   5   75.00  -81.00        2.0654
 129   5   77.00  -81.00        2.0654
 130   5   79.00  -81.00        2.0654
 131   5   81.00  -81.00        2.0643
 132   5   83.00  -81.00        2.0631
 133   5   85.00  -81.00        2.0631
 134   5   87.00  -81.00        2.0631
 135   5   89.00  -81.00        2.0631
 136   5   91.00  -81.00        2.0641
 137   5   93.00  -81.00        2.0641
 138   5   95.00  -81.00        2.0641
 139   5   97.00  -81.00        2.0641
 140   5   99.00  -81.00        2.0631
 141   5  101.00  -81.00        2.0621
 142   5  103.00  -81.00        2.0621
 143   5  105.00  -81.00        2.0621
 144   5  107.00  -81.00        2.0621
 145   5  109.00  -81.00        1.9331
 146   5  111.00  -81.00        1.9331
 147   5  113.00  -81.00        1.9331
 148   5  115.00  -81.00        1.9331
 149   5  117.00  -81.00        1.7553
 150   5  119.00  -81.00        1.5774
 151   5  121.00  -81.00        1.5774
 152   5  123.00  -81.00        1.5774
 153   5  125.00  -81.00        1.5774
 154   5  127.00  -81.00        1.3066
 155   5  129.00  -81.00        1.3066
 156   5  131.00  -81.00        1.3066
 157   5  133.00  -81.00        1.3066
 158   5  135.00  -81.00        1.2139
 159   5  137.00  -81.00        1.1211
 160   5  139.00  -81.00        1.1211
 161   5  141.00  -81.00        1.1211
 162   5  143.00  -81.00        1.1211
 163   5  145.00  -81.00        0.9858
 164   5  147.00  -81.00        0.9858
 165   5  149.00  -81.00        0.9858
 166   5  151.00  -81.00        0.9858
 167   5  153.00  -81.00        0.9320
 168   5  155.00  -81.00        0.8781
 169   5  157.00  -81.00        0.8781
 170   5  159.00  -81.00        0.8781
 171   5  161.00  -81.00        0.8781
 172   5  163.00  -81.00        0.7782
 173   5  165.00  -81.00        0.7782
 174   5  167.00  -81.00        0.7782
 175   5  169.00  -81.00        0.7782
 176   5  171.00  -81.00        0.7519
 177   5  173.00  -81.00        0.7256
 178   5  175.00  -81.00        0.7256
 179   5  177.00  -81.00        0.7256
 180   5  179.00  -81.00        0.7256
   1   6 -179.00  -79.00        0.6630
   2   6 -177.00  -79.00        0.6630
   3   6 -175.00  -79.00        0.6630
   4   6 -173.00  -79.00        0.6630
   5   6 -171.00  -79.00        0.6168
   6   6 -169.00  -79.00        0.5707
   7   6 -167.00  -79.00        0.5707
   8   6 -165.00  -79.00        0.5707
   9   6 -163.00  -79.00        0.5707
  10   6 -161.00  -79.00        0.4131
  11   6 -159.00  -79.00        0.4131
  12   6 -157.00  -79.00        0.4131
  13   6 -155.00  -79.00        0.4131
  14   6 -153.00  -79.00        0.2769
  15   6 -151.00  -79.00        0.1407
  16   6 -149.00  -79.00        0.1407
  17   6 -147.00  -79.00        0.1407
  18   6 -145.00  -79.00        0.1407
  19   6 -143.00  -79.00       -0.1038
  20   6 -141.00  -79.00       -0.1038
  21   6 -139.00  -79.00       -0.1038
  22   6 -137.00  -79.00       -0.1038
  23   6 -135.00  -79.00       -0.1950
  24   6 -133.00  -79.00       -0.2862
  25   6 -131.00  -79.00       -0.2862
  26   6 -129.00  -79.00       -0.2862
  27   6 -127.00  -79.00       -0.2862
  28   6 -125.00  -79.00       -0.0948
  29   6 -123.00  -79.00       -0.0948
  30   6 -121.00  -79.00       -0.0948
  31   6 -119.00  -79.00       -0.0948
  32   6 -117.00  -79.00       -0.0624
  33   6 -115.00  -79.00       -0.0301
  34   6 -113.00  -79.00       -0.0301
  35   6 -111.00  -79.00       -0.0301
  36   6 -109.00  -79.00       -0.0301
  37   6 -107.00  -79.00        0.0122
  38   6 -105.00  -79.00        0.0122
  39   6 -103.00  -79.00        0.0122
  40   6 -101.00  -79.00        0.0122
  41   6  -99.00  -79.00       -0.0658
  42   6  -97.00  -79.00       -0.1439
  43   6  -95.00  -79.00       -0.1439
  44   6  -93.00  -79.00       -0.1439
  45   6  -91.00  -79.00       -0.1439
  46   6  -89.00  -79.00       -0.6455
  47   6  -87.00  -79.00       -0.6455
  48   6  -85.00  -79.00       -0.6455
  49   6  -83.00  -79.00       -0.6455
  50   6  -81.00  -79.00       -0.5806
  51   6  -79.00  -79.00       -0.5156
  52   6  -77.00  -79.00       -0.5156
  53   6  -75.00  -79.00       -0.5156
  54   6  -73.00  -79.00       -0.5156
  55   6  -71.00  -79.00        0.3289
  56   6  -69.00  -79.00        0.3289
  57   6  -67.00  -79.00        0.3289
  58   6  -65.00  -79.00        0.3289
  59   6  -63.00  -79.00        0.5800
  60   6  -61.00  -79.00        0.8312
  61   6  -59.00  -79.00        0.8312
  62   6  -57.00  -79.00        0.8312
  63   6  -55.00  -79.00        0.8312
  64   6  -53.00  -79.00        1.2228
  65   6  -51.00  -79.00        1.2228
  66   6  -49.00  -79.00        1.2228
  67   6  -47.00  -79.00        1.2228
  68   6  -45.00  -79.00        1.3297
  69   6  -43.00  -79.00        1.4367
  70   6  -41.00  -79.00        1.4367
  71   6  -39.00  -79.00        1.4367
  72   6  -37.00  -79.00        1.4367
  73   6  -35.00  -79.00        1.6631
  74   6  -33.00  -79.00        1.6631
  75   6  -31.00  -79.00        1.6631
  76   6  -29.00  -79.00        1.6631
  77   6  -27.00  -79.00        1.7727
  78   6  -25.00  -79.00        1.8823
  79   6  -23.00  -79.00        1.8823
  80   6  -21.00  -79.00        1.8823
  81   6  -19.00  -79.00        1.8823
  82   6  -17.00  -79.00        1.9297
  83   6  -15.00  -79.00        1.9297
  84   6  -13.00  -79.00        1.9297
  85   6  -11.00  -79.00        1.9297
  86   6   -9.00  -79.00        1.9346
  87   6   -7.00  -79.00        1.9395
  88   6   -5.00  -79.00        1.9395
  89   6   -3.00  -79.00        1.9395
  90   6   -1.00  -79.00        1.9395
  91   6    1.00  -79.00        1.9212
  92   6    3.00  -79.00        1.9212
  93   6    5.00  -79.00        1.9212
  94   6    7.00  -79.00        1.9212
  95   6    9.00  -79.00        1.8850
  96   6   11.00  -79.00        1.8487
  97   6   13.00  -79.00        1.8487
  98   6   15.00  -79.00        1.8487
  99   6   17.00  -79.00        1.8487
 100   6   19.00  -79.00        1.8631
 101   6   21.00  -79.00        1.8631
 102   6   23.00  -79.00        1.8631
 103   6   25.00  -79.00        1.8631
 104   6   27.00  -79.00        1.9322
 105   6   29.00  -79.00        2.0014
 106   6   31.00  -79.00        2.0014
 107   6   33.00  -79.00        2.0014
 108   6   35.00  -79.00        2.0014
 109   6   37.00  -79.00        1.8966
 110   6   39.00  -79.00        1.8966
 111   6   41.00  -79.00        1.8966
 112   6   43.00  -79.00        1.8966
 113   6   45.00  -79.00        1.8926
 114   6   47.00  -79.00        1.8886
 115   6   49.00  -79.00        1.8886
 116   6   51.00  -79.00        1.8886
 117   6   53.00  -79.00        1.8886
 118   6   55.00  -79.00        1.9289
 119   6   57.00  -79.00        1.9289
 120   6   59.00  -79.00        1.9289
 121   6   61.00  -79.00        1.9289
 122   6   63.00  -79.00        1.9568
 123   6   65.00  -79.00        1.9848
 124   6   67.00  -79.00        1.9848
 125   6   69.00  -79.00        1.9848
 126   6   71.00  -79.00        1.9848
 127   6   73.00  -79.00        2.0285
 128   6   75.00  -79.00        2.0285
 129   6   77.00  -79.00        2.0285
 130   6   79.00  -79.00        2.0285
 131   6   81.00  -79.00        2.0547
 132   6   83.00  -79.00        2.0810
 133   6   85.00  -79.00        2.0810
 134   6   87.00  -79.00        2.0810
 135   6   89.00  -79.00        2.0810
 136   6   91.00  -79.00        2.0603
 137   6   93.00  -79.00        2.0603
 138   6   95.00  -79.00        2.0603
 139   6   97.00  -79.00        2.0603
 140   6   99.00  -79.00        2.0675
 141   6  101.00  -79.00        2.0747
 142   6  103.00  -79.00        2.0747
 143   6  105.00  -79.00        2.0747
 144   6  107.00  -79.00        2.0747
 145   6  109.00  -79.00        1.9864
 146   6  111.00  -79.00        1.9864
 147   6  113.00  -79.00        1.9864
 148   6  115.00  -79.00        1.9864
 149   6  117.00  -79.00        1.8107
 150   6  119.00  -79.00        1.6351
 151   6  121.00  -79.00        1.6351
 152   6  123.00  -79.00        1.6351
 153   6  125.00  -79.00        1.6351
 154   6  127.00  -79.00        1.3296
 155   6  129.00  -79.00        1.3296
 156   6  131.00  -79.00        1.3296
 157   6  133.00  -79.00        1.3296
 158   6  135.00  -79.00        1.2112
 159   6  137.00  -79.00        1.0927
 160   6  139.00  -79.00        1.0927
 161   6  141.00  -79.00        1.0927
 162   6  143.00  -79.00        1.0927
 163   6  145.00  -79.00        0.9506
 164   6  147.00  -79.00        0.9506
 165   6  149.00  -79.00        0.9506
 166   6  151.00  -79.00        0.9506
 167   6  153.00  -79.00        0.9100
 168   6  155.00  -79.00        0.8694
 169   6  157.00  -79.00        0.8694
 170   6  159.00  -79.00        0.8694
 171   6  161.00  -79.00        0.8694
 172   6  163.00  -79.00        0.7859
 173   6  165.00  -79.00        0.7859
 174   6  167.00  -79.00        0.7859
 175   6  169.00  -79.00        0.7859
 176   6  171.00  -79.00        0.7624
 177   6  173.00  -79.00        0.7389
 178   6  175.00  -79.00        0.7389
 179   6  177.00  -79.00        0.7389
 180   6  179.00  -79.00        0.7389
   1   7 -179.00  -77.00        0.7371
   2   7 -177.00  -77.00        0.7371
   3   7 -175.00  -77.00        0.7371
   4   7 -173.00  -77.00        0.7371
   5   7 -171.00  -77.00        0.6796
   6   7 -169.00  -77.00        0.6222
   7   7 -167.00  -77.00        0.6222
   8   7 -165.00  -77.00        0.6222
   9   7 -163.00  -77.00        0.6222
  10   7 -161.00  -77.00        0.4169
  11   7 -159.00  -77.00        0.4169
  12   7 -157.00  -77.00        0.4169
  13   7 -155.00  -77.00        0.4169
  14   7 -153.00  -77.00        0.2200
  15   7 -151.00  -77.00        0.0230
  16   7 -149.00  -77.00        0.0230
  17   7 -147.00  -77.00        0.0230
  18   7 -145.00  -77.00        0.0230
  19   7 -143.00  -77.00     9999.0000
  20   7 -141.00  -77.00     9999.0000
  21   7 -139.00  -77.00     9999.0000
  22   7 -137.00  -77.00     9999.0000
  23   7 -135.00  -77.00     9999.0000
  24   7 -133.00  -77.00     9999.0000
  25   7 -131.00  -77.00     9999.0000
  26   7 -129.00  -77.00     9999.0000
  27   7 -127.00  -77.00     9999.0000
  28   7 -125.00  -77.00        0.4000
  29   7 -123.00  -77.00        0.4000
  30   7 -121.00  -77.00        0.4000
  31   7 -119.00  -77.00        0.4000
  32   7 -117.00  -77.00        0.4000
  33   7 -115.00  -77.00        0.4000
  34   7 -113.00  -77.00        0.4000
  35   7 -111.00  -77.00        0.4000
  36   7 -109.00  -77.00        0.4000
  37   7 -107.00  -77.00        0.4000
  38   7 -105.00  -77.00        0.4000
  39   7 -103.00  -77.00        0.4000
  40   7 -101.00  -77.00        0.4000
  41   7  -99.00  -77.00        0.4000
  42   7  -97.00  -77.00        0.4000
  43   7  -95.00  -77.00        0.4000
  44   7  -93.00  -77.00        0.4000
  45   7  -91.00  -77.00        0.4000
  46   7  -89.00  -77.00       -1.9306
  47   7  -87.00  -77.00       -1.9306
  48   7  -85.00  -77.00       -1.9306
  49   7  -83.00  -77.00       -1.9306
  50   7  -81.00  -77.00       -2.0402
  51   7  -79.00  -77.00       -2.1498
  52   7  -77.00  -77.00       -2.1498
  53   7  -75.00  -77.00       -2.1498
  54   7  -73.00  -77.00       -2.1498
  55   7  -71.00  -77.00       -0.6744
  56   7  -69.00  -77.00       -0.6744
  57   7  -67.00  -77.00       -0.6744
  58   7  -65.00  -77.00       -0.6744
  59   7  -63.00  -77.00       -0.2553
  60   7  -61.00  -77.00        0.1637
  61   7  -59.00  -77.00        0.1637
  62   7  -57.00  -77.00        0.1637
  63   7  -55.00  -77.00        0.1637
  64   7  -53.00  -77.00        0.9378
  65   7  -51.00  -77.00        0.9378
  66   7  -49.00  -77.00        0.9378
  67   7  -47.00  -77.00        0.9378
  68   7  -45.00  -77.00        1.1217
  69   7  -43.00  -77.00        1.3055
  70   7  -41.00  -77.00        1.3055
  71   7  -39.00  -77.00        1.3055
